"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73"
"sense",0.0118356829265956,-0.0637583403187436,-0.0622850202023643,0.0782393939270594,0.0746927006010702,0.0481802673013171,0.00743452496748769,-0.0272316553040372,0.0151117868416785,-0.0630350191720357,-0.0611937276725059,-0.0604478574702229,-0.0595459633378916,0.0442499965763509,0.0122049920117941,-0.0662164258508134,0.0266274275639173,-0.0607505000264242,0.0822720519820537,-0.11411109305978,-0.07008030742448,-0.0034664531063522,-0.0848939007611282,-0.00923434360350991,0.118570458163389,0.0567861488821969,0.0490757313847469,-0.0358194080696415,-0.0915360964523343,-0.0299980799695915,0.000147038845127979,-0.074785086536588,-0.00659783224671228,-0.049976414333491,-0.100672006059219,0.0151752168781378,0.0827155237304487,0.062594419807624,0.0889381246807171,-0.0491958664149116,-0.0200143044792753,0.0531932583929415,-0.0759572518652737,0.0605124272816616,-0.0150438174219415,-0.00677713049409779,-0.0542314678507011,0.00379973708401764,-0.103645796329844,-0.0408705435604765,0.0610852599086723,-0.0264983292096422,0.0244154837308112,-0.091870498462636,-0.0128723746418917,0.0274060418254271,0.0911760032833116,-0.0198933738353787,-0.0912091930781155,-0.0258180875123194,0.0469722122007789,0.0364723920903638,0.0977175311447932,-0.0441429586810417,-0.0893140356837291,0.0545402673070666,-0.0684368323813094,-0.0028008406923316,-0.107595511113196,0.108883653417257,-0.0974258988897051,-0.0406320700156585,0.0201252615309236
"sickness",-0.0194595676517775,0.154399818521264,0.0365356736117436,-0.00585784173196255,0.075746905241622,0.0351278255281539,0.0253611082713651,-0.0722002280055328,-0.0194310403427853,-0.0278802945644756,0.0754014241356188,-0.0277141757771032,0.0146453198678654,0.0905122106876007,0.021895475137095,0.0173053899263126,0.0327604626804992,0.0563367451894798,0.011880400396452,0.0384189774419333,0.00339372303123471,0.0502543978336265,-0.00198727831811306,-0.0668489730616711,-0.0767287886067045,-0.0601907662890634,0.0446848528712203,0.0568247536391525,0.110882317229571,-0.0114048470349229,0.118472069804036,0.0106801520649473,0.0643645544096799,0.0360096434969024,-0.101631435923037,-0.0244150283057671,0.0361161552999478,-0.0922226204559532,-0.048381438748836,0.0189591766106447,0.0199989384032603,0.0146016682162131,-0.0264756904412109,-0.00329008808747988,-0.0300987342522529,-0.0219744140258884,0.0476869379963676,-0.00598408567518353,0.0217034172262189,-0.028857836359652,0.0293760253951799,-0.00571673228784754,0.0514930408742122,0.157234414915694,-0.0396741095817085,0.00683294396978182,0.0470446493521105,-0.0242584169306791,0.00511461320696607,0.0476216724491482,-0.0139026413700149,0.032385949763396,0.036449985992706,0.0318995216399263,-0.00815922004061972,-0.0240067515540177,-0.100262313231136,-0.0527766612104676,0.112346766735921,-0.0106289221847375,0.0486430215319343,-0.0565759039326502,0.0122133921510418
"honey",-0.0664578722843921,-0.0638428099154663,0.0495003251097216,-0.0705811105761969,0.0301016188024568,-0.00432948245878067,0.0390949903254011,0.0903817506372653,-0.0368413870102333,0.0795391634460751,-0.0145727431151442,-0.0509947194684927,0.00317959868678651,-0.0277044104776447,0.0474169044321116,0.0166493380981842,-0.0705613788552429,0.134210546641661,-0.0243912984097606,-0.0339361657247396,-0.0364350819502014,-0.107575643888957,0.143627266656614,0.0100034832839817,-0.0501702553748968,0.0158603463368249,-0.0148082866798379,0.000585907489972087,0.048598702566433,-0.0476560758103736,0.00545932154747096,-0.0726958585321772,-0.0462045056665566,0.0101839544001474,0.0442578477732243,0.104140638207316,0.0718740276427393,0.109308858185042,0.0281382922576975,-0.0599052763336517,-0.0553814710979342,0.0215215854353633,-0.0283414306332769,-0.0747517176408873,0.098903950091026,0.0184774812065913,-0.0257692577818374,-0.0447546237741854,-0.0289502438829742,-0.0071751890552843,-0.0174325123983325,0.0696182672059443,-0.0250436890108554,0.00765655870248426,0.00984751173384858,0.0290045351794086,0.0588654319371278,-0.0765295855474935,0.00476024883467604,0.0868893852990935,-0.0780466646328758,-0.0840451410928193,-0.0414096015319007,-0.040098645454534,-0.0266266720577952,0.10508369684976,-0.0464408247077196,0.0383847363402348,-0.0322265547405429,-0.00613827407856766,-0.0130710273619989,-0.0212505136124509,0.0396378952066193
"sand",-0.0642329874295099,0.048683416222975,-0.0280268600949883,-0.0779659936518254,-0.0665400619274357,-0.00164337222745207,0.0720877386169218,-0.00277443995807298,-0.0147826217306179,-0.0660761389376846,0.0579318576380906,0.0328904692818338,0.133230056851954,-0.0545473680423529,0.0103050566339321,-0.0516989523533683,-0.0703486503910261,-0.0478757633895421,0.0218431169347749,-0.105395780851557,-0.0613411082011785,0.00762082578586181,-0.0783996665846902,0.0405578836838479,-0.00269147025348048,-0.0195211219477279,-0.0497169939784608,-0.12128252294086,-0.0249491431891325,-0.082237291091569,-0.0696096748401442,0.0362947850723565,-0.0349655584299833,-0.00866142514150805,-0.0510468414634059,-0.0880577048145229,-0.00503787822687198,-0.0107377310020784,-0.0433174398745148,-0.00310446642322589,-0.0147589070083505,-0.000356021357046813,0.0924404524037446,0.11424349706829,-0.0208290572250975,0.136245388602793,-0.0366389557898483,0.0918611314266606,0.0814873591934958,0.0407582589231249,-0.122107122265488,-0.132611846187664,0.0712950802040153,-0.100826390810596,-0.0154217074639721,-0.0211198733087764,-0.014626504353602,-0.0138212574832313,0.00793293044213701,-0.00487385050711587,-0.0282252892474595,-0.0122973090713742,-0.00533274082402491,-0.048177580666957,0.0398228526210869,0.0442138583465923,-0.0243490512001094,-0.000561666267341252,0.055292214821889,-0.00297911941959147,-0.0162052810446814,-0.0594512495510245,-0.0242832368340473
"bee",-0.0481338440932205,0.00548107050106349,0.00544146068198158,0.072006502278048,0.0521810266343905,0.0592557442934985,-0.0429155467754589,0.0974466678844465,0.0133969935452267,-0.0668460193300263,0.0317384165762617,-0.06304017901442,-0.0677654395021969,-0.0474920071341362,-0.0127526718513819,-0.0448515565784755,0.0308730183031155,-0.15060606505544,-0.119660343001739,0.0175665599782408,0.00295965997320236,-0.0484184180816449,-0.0731287480100841,0.060603734887243,-0.0411873750692463,-0.0660085758704869,-0.138938745651758,0.0285423851050872,0.0257267084484425,0.0928903622188438,0.000448392230446458,0.0193174247330485,-0.0918794020111021,-0.0897970163708422,0.0555723981285425,-0.0155656150202583,0.105287944867761,0.0646396033847609,0.0369611831955159,-0.100186116008081,-0.00714113358175215,0.0346607220763694,-0.00777964465886178,-0.0872041760866031,0.0753958723108416,0.0461044928068537,-0.0628460849418534,-0.018533325765318,0.0355372189367254,-0.0116936406388216,-0.0634106547284135,-0.0652231044972995,-0.00427578539530072,0.0801430442828459,-0.0304604039628198,-0.0448156976407149,-0.000398455940615173,0.0151319787244863,0.0153447009234806,0.139042289368528,-0.0167330533985707,-0.0175325014578659,-0.0460690398661137,0.0357525279754739,0.0464351362276345,0.126280332762932,-0.0551198045467447,-0.064036577166628,-0.00742604781727426,0.0372423110784311,0.0708413397815144,-0.0613329755337017,0.0242644092649122
"tennis",-0.0648634914198012,0.0383467892864042,0.0472528027797906,0.032402050634432,-0.100190859439364,0.0156112938923646,0.0160893912251571,-0.0611862437187759,-0.045617371313873,0.109501778041292,-0.0550867176493256,0.0169558343246741,0.0289892200787927,0.0207660413654262,0.0498219308124391,-0.129731236166313,-0.0161494141064989,-0.0547402736993549,-0.0588445180360039,-0.0857488177612147,-0.0828103361865075,-0.023011438647674,0.0822709904022155,-0.0801432751847996,0.0190585203063742,0.0598644370243352,-0.0276244746947162,0.0432262001555019,0.0518050989259711,-0.0585408144236275,0.103683723135693,-0.0164271317035374,0.0265179084048041,-0.0860052978949492,0.0904657929355522,-0.0666482735472733,0.0161396552401458,0.0592388680375359,0.125177889339683,0.0266824960674931,0.0282564639626948,-0.0507079855359853,0.0538947437123314,-0.0351482301371433,0.0152839942168471,0.063241799052218,-0.0796160771686688,0.0366369518361469,-0.0248390063779424,-0.0279449127394635,-0.108432917140018,-0.0074976047522278,0.0174081216901384,-0.048754662673447,-0.139794761857945,0.0266587383696854,-0.0102652404015945,0.0600567096344111,0.0116628978169661,-0.0730931799183291,-0.0899029002525611,-0.0738583938760046,-0.0233923571138148,-0.0113687680297372,-0.00253209208186014,-0.0504857426384037,0.0554309484729764,-0.0542747013172232,0.0583268560859373,-0.0827957027685355,-0.0191014292140742,0.056187375757735,0.0395740770104813
"trumpet",-0.0659359295792751,-0.00465807881533842,0.023332635427059,0.0491121276885803,0.00392845719029877,0.0191344252834303,0.0609725364462444,-0.0297556563712325,-0.00722557984210641,0.0192318186638472,-0.0384485610649256,0.0653638648689143,0.00232379056649242,-0.0791508997597883,-0.00606053215913998,-0.139904087519241,0.0668475569142866,0.071728579230171,-0.0167500913090793,0.0696847242907718,-0.0688839541053917,0.0227154020384059,0.0330133842597812,-0.0150545035181835,-0.0786331366625878,-0.0495717860907224,-0.0194669295927139,-0.0799086541381995,0.0145919132163726,-0.156298119856024,0.0455194179168033,0.112866298840887,0.0124385248766771,0.0323676935318978,-0.0657166610909073,0.0512405399361674,0.0288321574007644,0.114186498724208,0.0130401126322672,-0.0298703827265853,-0.0689097460907121,0.0277822772198325,-0.0298369533592809,-0.0238127870218554,0.0277960690064438,-0.0286447900743849,0.0949397818653285,-0.00631857262201897,-0.0277206297120158,-0.0100641797270342,0.151701763526855,0.0447412474912633,0.0301343229370507,-0.020195285308471,-0.156561335960138,0.0332126124495253,-0.0243257448534708,0.072077332402952,-0.0511248623682183,0.0653852973800849,-0.082414339824188,0.0279004399920207,-0.0835990743924191,-0.0589573268331072,0.00605050420890605,0.0776555760167773,-0.00971369190628052,0.0921054272976432,-0.0259585256092998,-0.139085022195261,0.0637499304585712,-0.0624029456973859,0.00193327963016376
"cab",-0.0643292912754648,0.00668539234259229,-0.0364428057382211,-0.0266562876026815,-0.0669571244744318,0.0881839810873709,0.0640909432406595,0.0148380974194831,-0.136053371687555,-0.00555586971920787,-0.0554562741480296,-0.0630959286276878,-0.0347125821984845,-0.0969527531564693,0.0237429962638179,0.0457785259629926,-0.10490347591322,0.0170801242310914,-0.0747326221164481,0.0231024949809719,0.0282756640914386,-0.0316600010588978,-0.0610459052428635,-0.0182312090757827,-0.0191009838304354,-0.109912822383222,-0.0566385733571188,-0.0427215163330774,0.0335512987942083,-0.0991427846406654,-0.0534125685739432,-0.0767693673551284,0.0605505947026456,0.0447336761044642,-0.0259327294557071,-0.00985990774355896,0.0149863042927694,0.00669167000987194,0.0358131753273814,0.0552256573427679,-0.0101972352551785,-0.0165878961573529,-0.123511182278758,-0.00667677236889951,0.0717343456043837,-0.0270149979755497,0.0682721315773415,0.0326873282190695,-0.0326935164046283,-0.0530137673369098,0.0190110928929123,0.00713562492001327,0.0584286320706173,-0.185712489757995,-0.028890065506566,0.170665728930733,-0.0588771910154245,-0.048350627875966,-0.0201754809083852,0.0423341046197631,-0.0475589092737499,-0.0111220566965617,-0.0303810987168385,0.07669263527382,-0.0165697135766774,-0.105044908826677,0.0549806829965068,0.0683903568951393,-0.00655509192443808,0.0744629393511841,-0.0917285160370315,-0.0135595439162077,0.0144989119642938
"tornado",-0.0510673539372618,0.0785572272246176,0.0171974203544603,-0.0296709044778811,0.0716554765308465,-0.0741595711028871,0.0116114421103664,-0.0353752627590787,0.0812779584161608,0.0752697069574572,-0.0174588062689942,0.0535017985863664,0.0145480545697605,-0.0694946733916616,-0.0709368477375757,0.11824629057304,0.0293329470744163,-0.0595155474363202,0.0850819725421407,0.0026032702505265,0.00680184703820977,0.145555838821185,0.0389224341509172,0.00571841228213726,0.0700175047197724,0.0305816512473891,-0.0466918186263412,-0.0194353004089837,-0.0679164263858458,0.0011787720444446,0.0166752991819675,-0.0290448034843632,-0.0581263080436594,-0.0973378111207561,-0.0759049785006939,-0.0773033921596168,-0.0392844790996741,0.0440770770980115,-0.014949116725964,-0.0185462006944042,0.00224130108378602,-0.0474721810761031,0.117361476313247,0.00114491951889037,-0.0251929363175035,-0.0548829421284121,0.0149649233079684,0.0040461276222703,0.0982957615042099,-0.0233525076428528,0.00691024616387045,-0.0589048454464689,-0.0206757383238743,0.0601929762031367,0.0620477580332187,-0.0677242058735596,0.0346409829904834,-0.0344916221958108,0.00649546429826393,0.0498839219239419,0.0247227064361447,-0.0322154690058468,-0.127153246904843,0.0633352279998354,-0.0425926333948477,-0.096891775012631,-0.00034974223814337,0.0661505273180106,0.000522971254418817,-0.00600303640802452,0.00628970117546583,-0.0234194799947297,0.048990295909031
"rose",-0.0600388792023783,0.127142934801373,-0.036333522371267,-0.0301140055068013,-0.0318827021182547,0.0482787312485,-0.062680978628894,0.0551171271459466,0.0215471770699248,-0.0363301629805498,-0.00432200620554695,0.00055561072075964,-0.0100547261703664,-0.157876862525119,0.063523718449418,0.0137768618729223,0.037780913759256,0.00508399211746875,-0.0733318553940255,-0.0826296256933753,-0.0350100781924881,-0.000463243215283643,0.0315094560814434,-0.0603691679253514,-0.0362646853262932,0.00926238402529805,-0.0323030171009456,0.0188460106010452,0.0705881887040471,-0.0598843721948608,-0.000565174029242678,0.00443850903189844,-0.031430663541774,-0.0451594527416219,-0.00214849940731139,0.0283471236917867,0.0346058049890541,-0.0712196556795854,0.0317652786352302,0.0634906117335339,-0.0492125742557434,-0.00605836663168407,-0.115566324029727,0.0260986112945377,-0.0302164944727213,-0.0738865687372943,0.0345947769030488,-0.00352047022249376,0.075642213317123,0.0070970223800727,-0.0706087115540747,0.064125695854236,0.0347833360089883,-0.00141007074066931,0.0358777995104019,0.00274299570322899,0.0529764640535193,-0.0321104362583121,-0.0515978771326514,0.00254862982988821,0.0229979230770123,0.0477768828499965,-0.0167120852871122,0.0486743195639374,-0.0403242059874989,0.0922726752333207,-0.0846851547568915,-0.0887790926478424,0.0589052870178879,0.00937817308703576,0.00666931113861554,0.00829677255425816,-0.0559280084644624
"delirium",-0.079364411093202,-0.0697005372621887,0.0746187631828906,-0.0367955463038701,0.0580148555013963,-0.0733286704849876,-0.0048303205773473,0.00227792175562943,0.0745168799753559,0.0827892821773055,0.0673133271378475,0.00864864982508742,0.0256613773488048,0.0273326005785992,0.0974519676136562,-0.0321131085472701,-0.029939623500253,-0.0809113127814726,0.0388586981694817,0.0301098012781014,-0.0569756832812281,-0.0801744746244179,0.0322427372080621,0.0136822047411198,0.0579095696984422,0.0941579524563074,0.0656520330190897,0.0373665236726144,-0.0605099201109025,-0.0552630357126515,0.0120631464930026,-0.0679380238046772,0.0617435809178589,0.0973683338743811,0.00714723979354772,-0.0565569135026783,-0.0176581075369974,-0.0683278953052132,-0.0542824511276745,-0.0198354833444759,-0.156302249406511,-0.0252907887868607,0.0275955600339509,0.0330954408681646,0.0371338241926342,-0.0385253049163409,0.0257193654327827,-0.0541819290887218,0.0783502006831907,0.12267656885024,0.0359856474943027,-0.0703166911445493,-0.0438522403579534,-0.0109153416520325,0.00332906664357278,-0.00458333248873623,0.0653734649746442,0.123219339038263,0.0370385146140713,-0.0587569724492781,0.0442944532692629,0.0285141683343654,-0.0297083992689623,-0.0118254750833881,-0.00595031420948699,0.00403806765710954,0.000167896178501014,-0.069521271031668,-0.0182360737177818,0.0908560195853501,-0.0837500585465037,-0.00540890727799365,0.0289718604532659
"room",0.0248291109794576,0.0946456467546501,-0.0656773535086093,0.070668506182234,-0.0395326108936286,-0.00379003500478086,-0.0155829552790341,-0.0264843348663164,0.0386942218044769,-0.0225666207053994,-0.0923743670906425,0.0906912576868466,0.0576761925810526,-0.099520206882376,-0.0462872064125026,0.0119971214651277,0.0444716036866658,-0.0421291864244748,0.0171753105704663,-0.0095919219883176,0.0115856789069264,0.0870409177988869,0.021461172382439,0.0382732722442013,-0.0722812269574058,0.135671475709437,-0.0533471073146732,0.0175230438806391,0.0441373939881698,0.0256303911979858,-0.0453924178845002,-0.0288195344692593,0.00279256200888499,0.0483176231889716,-0.0598712485478408,0.0112208738456042,0.0059970695772248,0.0217084861220553,0.0478382371209185,0.0877677905116563,-0.0542816624253887,0.0932958650731234,0.0337930488855691,0.0056520254154247,-0.136755123764501,0.098914846804486,0.0393897519260353,0.0823012135212659,-0.0287967931993845,-0.0272720158817695,-0.141123510022217,-0.0106518579693979,-0.0268864939317851,0.0880539133993516,0.0528592685880154,0.0601008345997937,0.148225916494385,0.0550014883826324,0.0650198793152431,0.0450205980708392,-0.034645908670665,-0.0178959601832655,0.0305571343722082,-0.0647489554084678,0.0192615148055294,-0.0468774214754508,-0.119179634767991,-0.119615887277755,0.00715163130232724,0.0614294435284762,-0.0450796710951036,-0.0466845857967895,0.0509841504594601
"mystery",-0.017680697731573,-0.0481193127616703,-0.0547655979677059,0.016793168162422,0.039999807832168,-0.0663791196770811,0.115272245248456,0.0474979795551906,-0.058666475728463,-0.0887415913792208,-0.045784314800948,0.0377227103913004,0.0180055503835951,-0.0740891076237734,0.0517136870238955,-0.0495080880094668,0.0482907483612466,0.0457802109337283,0.092294445822039,-0.015896772086091,0.029210009619908,-0.0923989803906115,-0.0351203125052583,-0.0166050600951514,-0.00078566596983025,0.0948315288844576,-0.0288533041764275,0.0508784772463166,0.0220236123470507,-0.00055413877744973,0.089704450937616,-0.0165692638873454,0.102698738114677,0.05240228316723,0.00530024649871231,-0.000734806874067774,0.0559037197261743,0.0249989608142098,0.0780771477814207,-0.118045436277518,0.00714278259589801,-0.0142045741737641,-0.0195982154634989,0.105492761634145,0.168276863501842,-0.0233003153005872,-0.0578776048164067,-0.0203977688441683,0.00906755787424238,0.0194825537331063,0.00683367724313004,-0.0683693617149562,-0.0515174345563455,-0.00300625088794148,-0.00749079203997291,0.0379616109113531,-0.0776123899792339,0.0365980193076081,0.0260102903380696,0.035379106549663,0.0489824924629165,0.100788650322121,0.0903975204880279,0.0246220547901682,0.0272495092060588,0.0906315540720849,0.0929730297294019,-0.0434220863924543,0.0860287755559534,-0.0588328716133088,0.0536498607744716,-0.00572457966420633,-0.0353850806299539
